name,temp,humidity,precip,precipcover,windgust,solarradiation,solarenergy,uvindex,O3,SO2
nakhonpathom,28.2,67.7,0.0,0.0,25.2,238.5,20.7,9,15.947368421052632,5.06753899265526
nakhonpathom,28.0,65.7,0.0,0.0,28.8,253.3,21.8,9,18.153846153846153,5.06753899265526
nakhonpathom,27.6,61.3,0.0,0.0,25.9,236.1,20.3,8,13.571428571428571,5.06753899265526
nakhonpathom,27.8,65.2,0.0,0.0,29.2,247.2,21.4,9,16.6,5.06753899265526
nakhonpathom,28.8,66.1,0.0,0.0,24.5,229.0,19.7,8,17.25,5.06753899265526
nakhonpathom,29.4,67.6,0.0,0.0,29.5,207.1,18.0,8,14.444444444444445,5.06753899265526
nakhonpathom,29.2,69.8,0.125,4.17,31.3,236.3,20.5,9,13.454545454545455,5.06753899265526
nakhonpathom,27.5,86.8,7.38,29.17,35.3,144.0,12.4,7,11.666666666666666,5.06753899265526
nakhonpathom,28.3,81.3,9.66,8.33,23.0,235.2,20.3,8,10.818181818181818,26.0
nakhonpathom,28.3,78.4,0.667,12.5,24.75,198.5,17.3,7,14.4,25.0
nakhonpathom,28.7,76.7,0.326,8.33,33.510000000000005,145.3,12.4,7,11.285714285714286,26.0
nakhonpathom,27.6,86.2,0.985,4.17,26.3,187.2,16.1,8,9.25,5.06753899265526
nakhonpathom,28.6,82.3,0.452,8.33,23.8,118.9,10.2,6,12.0,1.125
nakhonpathom,28.3,74.1,0.013,4.17,24.5,87.5,7.6,4,15.5,5.06753899265526
nakhonpathom,29.0,71.3,0.007,4.17,31.3,117.1,9.9,6,15.266666666666667,5.06753899265526
nakhonpathom,30.0,70.3,0.0,0.0,25.72083333333333,123.3,10.8,6,17.352941176470587,5.06753899265526
nakhonpathom,28.9,76.3,4.95,12.5,33.5,85.5,7.5,4,12.88888888888889,25.666666666666668
nakhonpathom,26.9,92.0,27.525,33.33,23.0,73.4,6.3,3,16.001013466641023,2.0
nakhonpathom,27.3,87.3,26.279,25.0,46.4,85.5,7.4,4,12.166666666666666,5.06753899265526
nakhonpathom,26.9,89.0,14.098,20.83,22.72222222222222,97.3,8.5,3,13.0,2.15625
nakhonpathom,27.4,87.7,0.587,4.17,18.7,87.8,7.7,4,9.333333333333334,5.06753899265526
nakhonpathom,28.5,82.1,1.143,8.33,18.0,107.7,9.3,5,10.0,1.9230769230769231
nakhonpathom,28.8,81.6,0.706,8.33,24.134615384615383,92.5,8.1,4,9.625,5.06753899265526
nakhonpathom,29.0,80.4,3.187,12.5,28.135211267605634,106.0,9.1,5,13.0,2.15625
nakhonpathom,28.4,79.9,1.842,4.17,23.479545454545452,105.1,9.3,4,13.75,5.06753899265526
nakhonpathom,28.5,79.3,11.486,16.67,29.9,106.8,9.3,5,15.0,2.0
nakhonpathom,27.7,72.2,0.0,0.0,26.3,115.0,10.0,5,15.333333333333334,26.0
nakhonpathom,28.1,74.7,0.707,4.17,18.4,102.8,8.8,5,18.363636363636363,5.06753899265526
nakhonpathom,28.5,74.9,0.0,0.0,38.9,116.9,10.2,5,18.76923076923077,5.06753899265526
nakhonpathom,28.1,71.2,0.169,8.33,25.6,112.8,9.9,5,13.352941176470589,5.06753899265526
nakhonpathom,27.9,70.7,0.0,0.0,28.8,99.0,8.6,4,16.2,5.06753899265526
nakhonpathom,28.0,70.9,0.2,4.17,22.7,106.8,9.1,5,14.0,1.25
nakhonpathom,28.6,70.3,0.0,0.0,18.7,85.7,7.4,4,15.0,2.0
nakhonpathom,28.6,70.6,0.0,0.0,24.944000000000003,129.3,11.1,6,15.0,2.0
nakhonpathom,28.4,67.7,0.0,0.0,33.5,95.5,8.2,5,14.0,1.25
nakhonpathom,27.4,67.4,0.0,0.0,30.6,98.3,8.6,4,15.0,2.0
nakhonpathom,25.0,66.3,0.0,0.0,27.7,96.9,8.4,4,15.0,2.0
nakhonpathom,23.7,64.1,0.0,0.0,36.7,99.6,8.6,4,16.0,1.4242424242424243
nakhonpathom,24.2,63.7,0.0,0.0,20.9,233.3,20.1,8,18.0,1.8235294117647058
nakhonpathom,25.7,65.8,0.0,0.0,18.4,94.7,8.3,5,12.0,1.125
nakhonpathom,26.6,66.9,0.0,0.0,48.6,89.4,7.7,4,17.0,1.1851851851851851
nakhonpathom,23.7,54.5,0.0,0.0,48.2,88.3,7.9,4,14.0,1.25
nakhonpathom,22.3,54.0,0.0,0.0,44.6,92.3,8.0,4,17.0,1.1851851851851851
nakhonpathom,23.6,60.2,0.0,0.0,25.6,93.5,8.3,4,16.0,1.4242424242424243
nakhonpathom,25.2,62.2,0.0,0.0,23.4,100.1,8.7,5,18.0,1.8235294117647058
nakhonpathom,25.8,67.9,0.0,0.0,21.957142857142856,86.0,7.5,4,19.0,1.4482758620689655
nakhonpathom,26.4,66.1,0.0,0.0,22.791999999999998,89.3,7.8,4,14.0,1.25
nakhonpathom,25.0,64.7,0.0,0.0,30.2,98.7,8.6,4,15.0,2.0
nakhonpathom,24.3,65.7,0.0,0.0,37.1,98.3,8.2,4,16.0,1.4242424242424243
nakhonpathom,24.4,62.0,0.0,0.0,23.232499999999998,92.3,8.0,4,14.0,1.25
nakhonpathom,24.7,62.6,0.0,0.0,19.90952380952381,93.5,8.1,4,16.0,1.4242424242424243
nakhonpathom,25.0,64.3,0.0,0.0,19.385714285714286,92.3,7.9,3,16.0,1.4242424242424243
nakhonpathom,25.6,61.8,0.0,0.0,20.5,102.0,9.0,4,19.0,1.4482758620689655
nakhonpathom,25.4,66.0,0.0,0.0,34.9,94.3,8.2,4,17.0,1.1851851851851851
nakhonpathom,24.6,67.4,0.0,0.0,30.6,98.2,8.5,4,15.0,2.0
nakhonpathom,24.1,62.6,0.0,0.0,42.5,100.9,8.7,5,15.0,2.0
nakhonpathom,24.6,62.9,0.0,0.0,34.2,103.2,8.8,4,12.0,1.125
nakhonpathom,26.6,60.3,0.0,0.0,35.6,104.3,9.1,8,13.0,2.15625
nakhonpathom,27.1,59.1,0.0,0.0,31.3,103.6,9.0,5,20.9,5.06753899265526
nakhonpathom,26.5,62.3,0.0,0.0,42.1,96.8,8.3,4,14.166666666666666,5.06753899265526
nakhonpathom,26.3,60.7,0.0,0.0,43.2,101.3,8.7,5,12.0,1.125
nakhonpathom,25.3,55.5,0.0,0.0,44.6,108.5,9.3,5,14.0,1.25
nakhonpathom,26.2,56.5,0.0,0.0,29.2,88.2,7.7,3,17.0,1.1851851851851851
nakhonpathom,27.6,58.0,0.0,0.0,28.8,108.3,9.4,6,11.0,1.894736842105263
nakhonpathom,27.8,66.4,0.0,0.0,29.5,98.5,8.5,4,6.0,12.0
nakhonpathom,26.1,79.5,0.0,0.0,28.111278195488723,59.2,5.1,2,12.0,1.125
nakhonpathom,26.9,78.1,0.0,0.0,23.4,91.0,7.9,4,4.0,1.0
nakhonpathom,27.8,77.9,0.0,0.0,27.7,95.3,8.1,5,14.538461538461538,26.0
nakhonpathom,28.1,73.6,0.0,0.0,30.2,111.3,9.6,6,14.55,25.0
nakhonpathom,27.5,70.2,0.0,0.0,20.2,126.4,10.9,6,3.0,2.25
nakhonpathom,27.2,66.2,0.0,0.0,24.8,125.3,10.9,6,13.0,2.15625
nakhonpathom,27.1,69.5,0.0,0.0,18.4,113.5,9.8,5,14.0,1.25
nakhonpathom,26.9,63.5,0.0,0.0,38.9,117.8,10.2,5,15.0,2.0
nakhonpathom,25.9,60.2,0.0,0.0,24.705319148936173,112.5,9.6,5,16.0,1.4242424242424243
nakhonpathom,25.8,59.5,0.0,0.0,33.5,120.3,10.2,6,15.0,2.0
nakhonpathom,26.0,56.9,0.0,0.0,21.2,138.0,12.1,6,19.0,1.4482758620689655
nakhonpathom,25.8,56.6,0.0,0.0,19.06,135.6,11.7,7,18.0,1.8235294117647058
nakhonpathom,26.7,56.4,0.0,0.0,19.06,138.0,11.9,7,14.0,1.25
nakhonpathom,27.1,57.7,0.0,0.0,46.4,107.8,9.4,4,11.0,1.894736842105263
nakhonpathom,24.2,55.2,0.0,0.0,40.7,136.6,11.9,7,17.0,1.1851851851851851
nakhonpathom,25.0,56.6,0.0,0.0,22.791999999999998,142.7,12.4,7,19.0,1.4482758620689655
nakhonpathom,26.3,57.7,0.0,0.0,37.1,133.5,11.4,6,10.0,1.9230769230769231
nakhonpathom,24.3,59.6,0.0,0.0,33.5,105.6,9.3,4,14.0,1.25
nakhonpathom,23.0,53.8,0.0,0.0,39.2,144.1,12.4,6,20.5,5.06753899265526
nakhonpathom,22.2,48.4,0.0,0.0,36.4,146.0,12.6,7,48.0,6.0
nakhonpathom,24.2,48.8,0.0,0.0,31.7,143.2,12.4,6,3.0,2.25
nakhonpathom,26.3,53.6,0.0,0.0,22.3,125.7,10.8,5,14.0,1.25
nakhonpathom,28.2,57.1,0.0,0.0,21.957142857142856,128.0,11.0,5,7.0,22.541666666666668
nakhonpathom,29.3,65.5,0.051,4.17,22.0,75.2,6.5,3,9.0,3.342857142857143
nakhonpathom,28.9,74.5,0.1,4.17,27.4,105.7,9.0,5,10.0,1.9230769230769231
nakhonpathom,28.3,74.8,0.0,0.0,35.3,102.9,8.9,5,7.0,22.541666666666668
nakhonpathom,28.9,76.2,7.852,4.17,38.9,102.5,8.8,6,6.0,12.0
nakhonpathom,28.9,72.6,0.059,4.17,33.8,132.0,11.3,6,6.0,12.0
nakhonpathom,29.3,71.8,0.0,0.0,34.2,154.8,13.5,7,5.0,4.857142857142857
nakhonpathom,29.1,73.4,0.0,0.0,32.8,112.2,9.9,5,5.0,4.857142857142857
nakhonpathom,29.1,72.2,0.0,0.0,32.8,131.7,11.2,5,5.0,4.857142857142857
nakhonpathom,29.4,69.4,0.0,0.0,38.9,268.8,23.2,9,6.0,12.0
nakhonpathom,29.6,70.6,0.0,0.0,35.3,270.9,23.4,9,5.0,4.857142857142857
nakhonpathom,29.4,71.5,0.0,0.0,37.4,262.9,22.7,9,8.0,3.5185185185185186
nakhonpathom,29.8,71.1,0.0,0.0,31.0,274.8,23.7,9,4.0,1.0
nakhonpathom,26.3,84.7,6.56,16.67,19.4,97.1,8.3,5,11.0,1.894736842105263
nakhonpathom,26.4,75.1,1.499,12.5,29.9,121.0,10.3,7,11.0,1.894736842105263
nakhonpathom,26.4,65.7,0.007,4.17,23.8,243.5,21.2,9,18.153846153846153,5.06753899265526
nakhonpathom,27.4,58.4,0.0,0.0,27.4,276.3,23.9,10,19.6,5.06753899265526
nakhonpathom,28.4,58.7,0.0,0.0,22.78,275.0,23.8,9,20.625,5.06753899265526
nakhonpathom,28.2,59.4,0.0,0.0,38.9,163.8,14.2,7,18.0,1.8235294117647058
nakhonpathom,27.8,61.0,0.0,0.0,28.135211267605634,175.1,15.2,7,19.0,1.4482758620689655
nakhonpathom,28.0,57.6,0.0,0.0,38.9,177.0,15.2,7,20.0,1.625
nakhonpathom,28.1,56.0,0.0,0.0,22.912499999999998,160.8,13.8,7,21.0,1.2222222222222223
nakhonpathom,28.8,55.5,0.0,0.0,35.3,171.3,14.8,7,16.0,1.4242424242424243
nakhonpathom,27.5,54.0,0.0,0.0,44.6,173.7,15.2,7,20.0,1.625
nakhonpathom,25.7,54.4,0.0,0.0,45.7,173.5,14.8,7,18.0,1.8235294117647058
nakhonpathom,25.1,56.0,0.0,0.0,47.2,173.9,14.9,6,20.0,1.625
nakhonpathom,26.6,54.6,0.0,0.0,35.3,178.2,15.2,7,28.0,1.5263157894736843
nakhonpathom,28.4,55.2,0.0,0.0,23.0,186.3,16.2,7,6.0,12.0
nakhonpathom,29.5,52.7,0.0,0.0,37.1,175.4,15.1,6,21.75,5.06753899265526
nakhonpathom,28.1,52.5,0.0,0.0,29.5,158.4,13.4,6,21.0,1.2222222222222223
nakhonpathom,27.4,56.8,0.0,0.0,18.7,136.0,11.5,5,21.0,1.2222222222222223
nakhonpathom,27.4,58.0,0.0,0.0,32.944186046511625,139.7,12.1,6,20.0,1.625
nakhonpathom,27.7,58.8,0.0,0.0,31.651351351351348,148.3,12.7,6,21.0,1.2222222222222223
nakhonpathom,28.5,59.0,0.0,0.0,19.385714285714286,139.8,12.0,5,18.0,1.8235294117647058
nakhonpathom,29.2,63.1,0.0,0.0,18.423529411764704,137.2,11.8,5,11.0,1.894736842105263
nakhonpathom,29.4,68.6,0.0,0.0,20.2,132.7,11.6,5,13.0,2.15625
nakhonpathom,29.5,70.4,0.0,0.0,19.90952380952381,128.9,11.2,5,13.9,5.06753899265526
nakhonpathom,29.3,72.9,0.0,0.0,26.6,102.6,8.9,4,16.65,5.06753899265526
nakhonpathom,29.6,72.6,0.0,0.0,28.1,100.0,8.6,4,14.071428571428571,25.5
nakhonpathom,27.8,69.3,2.976,16.67,33.5,107.1,9.2,5,13.529411764705882,5.06753899265526
nakhonpathom,28.1,61.4,0.0,0.0,33.1,154.4,13.3,6,18.166666666666668,1.0
nakhonpathom,28.5,65.4,0.0,0.0,28.1,184.3,16.1,8,15.222222222222221,5.06753899265526
nakhonpathom,29.0,69.5,0.9,12.5,31.3,174.3,15.1,8,14.55,25.0
nakhonpathom,29.5,69.2,0.0,0.0,30.2,155.8,13.4,6,12.7,5.06753899265526
nakhonpathom,29.8,69.3,0.0,0.0,36.7,299.4,25.9,10,13.529411764705882,5.06753899265526
nakhonpathom,29.9,69.8,0.0,0.0,30.2,270.6,23.3,9,13.454545454545455,5.06753899265526
nakhonpathom,30.1,70.1,0.0,0.0,37.1,304.3,26.3,10,14.214285714285714,5.06753899265526
nakhonpathom,30.4,70.8,0.0,0.0,38.2,306.9,26.6,10,14.5,5.06753899265526
nakhonpathom,30.6,70.0,0.015,4.17,40.7,309.8,26.7,10,16.294117647058822,26.0
nakhonpathom,30.8,69.4,0.2,4.17,36.7,307.1,26.6,10,12.0,1.125
nakhonpathom,31.0,69.8,0.0,0.0,34.6,309.8,26.9,10,13.454545454545455,5.06753899265526
nakhonpathom,31.1,70.0,0.0,0.0,40.0,311.7,27.0,10,16.294117647058822,26.0
nakhonpathom,31.3,68.6,0.0,0.0,40.7,315.0,27.3,10,15.875,5.06753899265526
nakhonpathom,31.0,69.8,0.0,0.0,38.9,311.0,26.9,10,13.454545454545455,5.06753899265526
nakhonpathom,30.6,69.2,0.0,0.0,42.5,202.4,17.5,8,12.7,5.06753899265526
nakhonpathom,30.8,64.2,0.0,0.0,40.0,215.8,18.7,8,22.75,5.06753899265526
nakhonpathom,30.1,71.2,0.0,0.0,38.5,147.6,12.8,6,2.0,1.0
nakhonpathom,31.2,67.1,0.0,0.0,41.8,181.5,15.7,7,8.0,3.5185185185185186
nakhonpathom,31.1,68.8,0.0,0.0,41.4,173.1,15.0,6,21.3,25.5
nakhonpathom,30.5,70.2,0.669,8.33,35.6,115.3,10.0,6,15.333333333333334,26.0
nakhonpathom,31.8,58.8,0.0,0.0,37.8,200.6,17.2,7,15.666666666666666,5.06753899265526
nakhonpathom,31.8,61.2,0.0,0.0,36.0,180.0,15.6,7,16.375,5.06753899265526
nakhonpathom,31.7,56.0,0.0,0.0,37.1,201.0,17.4,7,18.625,5.06753899265526
nakhonpathom,32.0,63.5,0.0,0.0,32.0,189.9,16.4,7,19.75,5.06753899265526
nakhonpathom,30.2,70.6,0.0,0.0,37.4,81.5,6.8,3,15.411764705882353,5.06753899265526
nakhonpathom,31.3,68.3,0.0,0.0,42.8,194.9,16.9,9,19.266666666666666,5.06753899265526
nakhonpathom,31.4,67.7,0.0,0.0,33.5,142.1,12.2,6,15.947368421052632,5.06753899265526
nakhonpathom,31.5,68.3,0.0,0.0,40.0,220.5,19.1,10,19.266666666666666,5.06753899265526
nakhonpathom,32.3,66.9,0.0,0.0,39.2,166.5,14.2,6,17.5625,5.06753899265526
nakhonpathom,32.1,70.3,0.0,0.0,39.2,163.4,14.2,6,17.352941176470587,5.06753899265526
nakhonpathom,32.4,64.9,0.0,0.0,41.0,190.9,16.6,10,22.166666666666668,5.06753899265526
nakhonpathom,32.4,65.1,0.0,0.0,34.2,147.7,12.7,10,19.714285714285715,5.06753899265526
nakhonpathom,32.3,67.5,0.0,0.0,36.0,146.0,12.5,5,15.363636363636363,5.06753899265526
nakhonpathom,30.7,71.6,0.007,4.17,27.0,90.6,7.9,3,13.875,5.06753899265526
nakhonpathom,31.9,64.5,0.0,0.0,37.8,228.3,19.7,10,19.333333333333332,5.06753899265526
nakhonpathom,31.9,67.7,0.0,0.0,39.2,152.6,13.0,5,15.947368421052632,5.06753899265526
nakhonpathom,32.5,66.5,0.0,0.0,38.2,157.3,13.5,6,18.90909090909091,5.06753899265526
nakhonpathom,32.8,58.9,0.0,0.0,37.8,194.5,16.8,7,15.571428571428571,5.06753899265526
nakhonpathom,33.1,57.2,0.0,0.0,40.3,189.6,16.4,7,20.666666666666668,5.06753899265526
nakhonpathom,33.0,59.9,0.0,0.0,38.9,164.6,14.1,6,21.333333333333332,5.06753899265526
nakhonpathom,32.5,65.0,0.0,0.0,39.6,192.0,16.7,7,20.0,1.625
nakhonpathom,32.3,64.9,0.218,4.17,36.0,169.4,14.7,6,22.166666666666668,5.06753899265526
nakhonpathom,31.7,65.5,0.234,8.33,40.0,178.1,15.2,8,15.222222222222221,5.06753899265526
nakhonpathom,27.8,79.3,1.501,12.5,20.9,87.5,7.5,3,15.0,2.0
nakhonpathom,30.5,70.3,0.18,8.33,28.4,159.8,14.0,6,17.352941176470587,5.06753899265526
nakhonpathom,31.3,68.2,0.296,4.17,33.1,145.2,12.5,6,14.333333333333334,5.06753899265526
nakhonpathom,31.8,66.9,0.022,4.17,27.7,175.2,15.1,7,17.5625,5.06753899265526
nakhonpathom,28.9,77.0,1.658,16.67,27.7,64.3,5.6,4,13.909090909090908,5.06753899265526
nakhonpathom,30.7,69.1,0.0,0.0,28.1,193.9,16.8,7,16.705882352941178,5.06753899265526
nakhonpathom,31.0,71.7,0.065,4.17,51.8,152.6,13.1,8,18.05263157894737,5.06753899265526
nakhonpathom,31.9,67.1,0.0,0.0,31.3,165.6,14.2,7,11.666666666666666,5.06753899265526
nakhonpathom,32.4,66.0,0.0,0.0,33.1,210.1,17.9,7,18.833333333333332,5.06753899265526
nakhonpathom,33.5,62.0,0.017,4.17,32.4,228.3,19.5,8,20.53846153846154,5.06753899265526
nakhonpathom,34.2,57.2,0.0,0.0,38.5,229.7,19.8,8,20.666666666666668,5.06753899265526
nakhonpathom,34.5,56.0,0.0,0.0,37.1,229.4,19.7,8,18.625,5.06753899265526
nakhonpathom,32.9,64.7,0.0,0.0,48.2,150.2,12.8,6,16.285714285714285,5.06753899265526
nakhonpathom,31.5,67.5,1.009,4.17,25.6,149.6,12.8,6,15.363636363636363,5.06753899265526
nakhonpathom,29.3,74.9,5.09,20.83,26.3,140.6,12.1,6,18.76923076923077,5.06753899265526
nakhonpathom,30.1,74.7,0.956,12.5,25.2,107.0,9.2,5,18.363636363636363,5.06753899265526
nakhonpathom,31.6,66.9,22.955,8.33,35.3,203.0,17.4,7,17.5625,5.06753899265526
nakhonpathom,30.3,73.0,2.483,16.67,27.0,181.0,15.6,9,16.0625,5.06753899265526
nakhonpathom,31.2,67.4,5.823,16.67,32.0,219.8,18.9,7,15.285714285714286,25.0
nakhonpathom,31.3,67.4,0.218,4.17,23.4,179.6,15.5,7,15.285714285714286,25.0
nakhonpathom,31.7,62.3,0.358,4.17,38.9,204.7,17.8,8,14.166666666666666,5.06753899265526
nakhonpathom,32.3,59.7,0.0,0.0,34.2,189.5,16.6,7,18.333333333333332,5.06753899265526
nakhonpathom,32.9,57.7,0.788,4.17,27.0,231.2,19.9,8,22.25,5.06753899265526
nakhonpathom,33.1,55.2,0.0,0.0,38.5,224.5,19.4,8,15.625,5.06753899265526
nakhonpathom,33.0,53.8,0.0,0.0,33.8,224.4,19.3,7,20.5,5.06753899265526
nakhonpathom,33.2,57.2,0.022,4.17,34.9,195.5,16.8,7,20.666666666666668,5.06753899265526
nakhonpathom,32.7,61.3,1.37,8.33,35.6,204.3,17.7,8,13.571428571428571,5.06753899265526
nakhonpathom,31.3,64.9,5.945,12.5,53.3,165.3,14.4,7,22.166666666666668,5.06753899265526
nakhonpathom,31.1,66.3,22.736,8.33,29.2,191.3,16.6,7,16.363636363636363,5.06753899265526
nakhonpathom,31.5,65.1,0.0,0.0,33.5,178.0,15.5,8,19.714285714285715,5.06753899265526
nakhonpathom,32.6,59.3,0.0,0.0,37.4,231.3,20.1,7,21.25,5.06753899265526
nakhonpathom,32.2,61.8,0.669,8.33,37.1,186.2,16.1,8,17.125,5.06753899265526
nakhonpathom,30.5,68.1,20.375,12.5,27.4,159.0,14.0,7,17.22222222222222,5.06753899265526
nakhonpathom,29.0,78.2,5.235,16.67,21.2,104.2,8.9,4,14.538461538461538,26.0
nakhonpathom,29.1,78.6,4.681,20.83,29.9,217.4,18.7,8,16.333333333333332,5.06753899265526
nakhonpathom,31.0,71.5,0.0,0.0,32.8,212.0,18.1,8,15.363636363636363,5.06753899265526
nakhonpathom,32.2,62.6,0.307,4.17,32.0,214.8,18.5,8,18.733333333333334,5.06753899265526
nakhonpathom,32.2,62.4,0.0,0.0,34.9,233.7,20.1,8,13.555555555555555,5.06753899265526
nakhonpathom,32.0,63.0,5.408,8.33,32.0,199.5,17.3,8,21.6,5.06753899265526
nakhonpathom,31.8,66.6,0.0,0.0,29.5,171.3,14.8,7,15.25,25.0
nakhonpathom,31.2,65.1,0.367,4.17,31.3,156.2,13.6,6,19.714285714285715,5.06753899265526
nakhonpathom,30.6,67.8,0.803,12.5,42.5,129.3,11.0,6,15.1,5.06753899265526
nakhonpathom,30.5,71.0,6.545,8.33,34.6,121.9,10.5,6,13.588235294117647,5.06753899265526
nakhonpathom,29.0,76.3,4.994,12.5,39.2,138.9,12.0,6,12.88888888888889,25.666666666666668
nakhonpathom,29.6,72.6,7.944,12.5,37.4,70.5,6.0,2,14.071428571428571,25.5
nakhonpathom,30.3,70.4,0.041,8.33,27.0,133.6,11.3,7,13.9,5.06753899265526
nakhonpathom,30.5,68.4,0.067,4.17,43.9,208.6,18.0,9,17.333333333333332,5.06753899265526
nakhonpathom,29.7,70.3,0.466,8.33,44.6,138.6,11.9,6,17.352941176470587,5.06753899265526
nakhonpathom,29.4,75.0,3.097,12.5,32.0,134.0,11.4,5,11.166666666666666,5.06753899265526
nakhonpathom,29.4,74.3,3.446,25.0,31.7,126.3,10.7,6,9.647058823529411,5.06753899265526
nakhonpathom,30.3,70.9,0.058,12.5,29.5,152.4,13.1,6,14.9,5.06753899265526
nakhonpathom,30.8,70.2,0.046,12.5,32.4,141.6,12.2,6,15.333333333333334,26.0
nakhonpathom,30.1,73.6,1.638,12.5,36.0,130.6,11.4,9,14.55,25.0
nakhonpathom,28.8,79.8,15.701,29.17,36.4,78.4,6.7,4,14.454545454545455,5.06753899265526
nakhonpathom,29.5,75.3,0.233,4.17,18.7,139.8,11.9,6,14.8,5.06753899265526
nakhonpathom,30.6,71.4,1.35,8.33,23.4,207.5,17.9,8,17.454545454545453,25.0
nakhonpathom,31.0,68.7,0.109,8.33,18.7,210.7,18.1,8,19.0,1.4482758620689655
nakhonpathom,30.7,69.6,1.483,16.67,32.4,214.8,18.6,8,17.842105263157894,5.06753899265526
nakhonpathom,32.1,63.3,2.597,8.33,35.6,252.1,21.8,8,13.25,5.06753899265526
nakhonpathom,31.5,60.4,0.077,8.33,48.2,174.1,15.0,7,18.142857142857142,5.06753899265526
nakhonpathom,31.0,61.8,0.0,0.0,53.6,173.4,15.0,7,17.125,5.06753899265526
nakhonpathom,30.9,60.2,0.0,0.0,36.7,148.6,12.7,6,18.818181818181817,5.06753899265526
nakhonpathom,31.3,62.5,0.48,4.17,24.1,227.3,19.7,8,12.5,5.06753899265526
nakhonpathom,31.0,68.1,5.965,8.33,20.5,212.2,18.2,8,17.22222222222222,5.06753899265526
nakhonpathom,31.1,68.8,7.585,12.5,28.4,191.6,16.6,8,21.3,25.5
nakhonpathom,30.9,71.8,6.49,12.5,35.3,201.6,17.4,7,13.869565217391305,25.0
nakhonpathom,30.0,77.5,2.907,16.67,28.8,127.8,11.2,9,12.846153846153847,26.0
nakhonpathom,29.9,76.5,5.922,16.67,29.9,159.6,13.9,7,13.764705882352942,5.06753899265526
nakhonpathom,29.7,74.0,0.997,12.5,33.5,169.2,14.5,8,15.538461538461538,5.06753899265526
nakhonpathom,29.5,71.7,0.148,16.67,27.0,88.4,7.5,6,18.05263157894737,5.06753899265526
nakhonpathom,28.4,80.6,6.048,16.67,27.4,119.9,10.4,5,9.833333333333334,5.06753899265526
nakhonpathom,29.9,71.2,1.911,16.67,22.0,245.5,21.3,8,13.352941176470589,5.06753899265526
nakhonpathom,31.4,66.6,0.059,4.17,31.7,232.0,20.1,9,15.25,25.0
nakhonpathom,30.7,73.5,11.754,16.67,27.7,191.8,16.7,9,16.307692307692307,5.06753899265526
nakhonpathom,28.6,81.6,2.363,29.17,29.9,112.5,9.7,7,9.625,5.06753899265526
nakhonpathom,28.8,80.3,5.441,29.17,28.8,162.6,14.0,7,12.625,5.06753899265526
nakhonpathom,29.1,77.9,20.694,20.83,23.0,112.3,9.8,4,14.538461538461538,26.0
nakhonpathom,30.4,71.2,0.086,4.17,27.7,200.5,17.3,8,13.352941176470589,5.06753899265526
nakhonpathom,31.1,67.7,0.36,4.17,35.6,219.1,19.1,9,15.947368421052632,5.06753899265526
nakhonpathom,31.0,63.5,0.237,4.17,50.0,187.5,16.1,7,19.75,5.06753899265526
nakhonpathom,31.1,60.0,0.0,0.0,42.5,220.2,19.1,9,19.46153846153846,5.06753899265526
nakhonpathom,30.8,62.2,0.022,4.17,41.0,132.7,11.5,7,20.636363636363637,5.06753899265526
nakhonpathom,30.3,62.8,0.0,0.0,50.0,139.5,12.0,6,22.444444444444443,5.06753899265526
nakhonpathom,29.8,63.7,0.187,8.33,50.0,149.2,12.9,7,16.875,5.06753899265526
nakhonpathom,30.1,62.7,0.225,4.17,40.0,124.0,10.6,5,19.444444444444443,5.06753899265526
nakhonpathom,29.5,71.6,11.549,16.67,24.8,152.8,13.2,6,13.875,5.06753899265526
nakhonpathom,30.0,71.3,1.673,4.17,29.2,140.3,11.9,6,15.266666666666667,5.06753899265526
nakhonpathom,28.6,82.6,18.604,29.17,32.4,208.0,18.2,8,11.666666666666666,5.06753899265526
nakhonpathom,28.4,83.4,19.234,20.83,36.7,169.8,14.7,8,9.166666666666666,5.06753899265526
nakhonpathom,29.1,76.2,1.335,8.33,25.9,187.6,16.2,10,6.6,5.06753899265526
nakhonpathom,30.3,67.4,0.033,8.33,28.4,161.2,13.8,9,15.285714285714286,25.0
nakhonpathom,30.8,63.7,0.0,0.0,41.8,184.3,15.9,8,16.875,5.06753899265526
nakhonpathom,31.4,59.6,0.0,0.0,37.1,228.7,19.6,9,16.09090909090909,5.06753899265526
nakhonpathom,30.6,63.3,0.0,0.0,57.6,193.4,16.7,8,13.25,5.06753899265526
nakhonpathom,30.4,66.3,0.0,0.0,34.2,174.7,15.1,8,16.363636363636363,5.06753899265526
nakhonpathom,29.3,75.4,2.453,12.5,41.4,100.4,8.7,5,14.142857142857142,5.06753899265526
nakhonpathom,29.5,76.4,2.679,16.67,37.4,109.0,9.4,5,15.333333333333334,26.0
nakhonpathom,30.5,72.0,0.066,8.33,39.2,141.1,12.4,7,13.8,5.06753899265526
nakhonpathom,29.8,75.6,0.734,8.33,34.2,49.5,4.3,3,17.875,26.0
nakhonpathom,28.9,80.1,5.767,20.83,50.0,105.7,9.2,5,20.0,1.625
nakhonpathom,29.4,76.2,0.288,12.5,30.2,126.8,11.0,6,6.6,5.06753899265526
nakhonpathom,30.1,69.6,0.044,4.17,36.0,178.6,15.6,9,17.842105263157894,5.06753899265526
nakhonpathom,30.2,70.3,0.303,12.5,36.0,166.4,14.3,7,17.352941176470587,5.06753899265526
